Site Code,Sample Type,Date,Time,Stream_Centerline_UTM_Zone_10N_X_m,Stream_Centerline_UTM_Zone_10N_Y_m,Segment_Number,Drainage_area_ha,Valley_Slope_m/m,Stream_Slope_m/m,Valley_Width_m,Segment_Valley_Avg_Slope_m/m,Segment_Stream_Avg_Slope_m/m,Segment_Valley_Avg_Width_m,Stream_Order,Segment_Sinuosity_m/m, Valley_Distance_to_outlet_m,Water_Temp_arrival_deg_C,DO_arrival_mg/L,DO_arrival_perc_sat ,Microbial_Sterivex_filter_stream_mL_filtered_sed_samp_collected,NPOC_mg/L,NPOC_Below_MDL_<0.05_mg/L,SUVA254,Spectral_Slope_Ratio,TDN_mg/L,TDN_Below_MDL_<0.05_mg/L,Integrated_Absorbance_300-400_nm_1/m,Decadic_Absorbance_at_254_nm_1/m,Decadic_Absorbance_at_300_nm_1/m,Decadic_Absorbance_at_562_nm_1/m,Naperian_Absorbance_at_300_nm_1/m,Naperian_Absorbance_at_305_nm_1/m,Naperian_Absorbance_at_315_nm_1/m,Naperian_Absorbance_at_320_nm_1/m,Naperian_Absorbance_at_340_nm_1/m,Naperian_Absorbance_at_380_nm_1/m,Naperian_Absorbance_at_395_nm_1/m,Naperian_Absorbance_at_412_nm_1/m,Spectral_Slope_Ratio_(Slope_of_Abs275-295/300-350),Integrated_Fluorescence_Raman_units,Intensity_of_EEM_peak_A_(250-450)_Raman_units,Intensity_of_EEM_peak_C_(350-450)_Raman_units,Intensity_of_EEM_peak_T_(275-340)_Raman_units,Fluorescence_Index_(Cory_et_al._2010),Hydraulic_Conductivity_Rep1_m/s,Hydraulic_Conductivity_Rep2_m/s,Hydraulic_Conductivity_Rep3_m/s,Hydraulic_Conductivity_Rep4_m/s,Hydraulic_Conductivity_Rep5_m/s,Hydraulic_Conductivity_Rep6_m/s,geometric_Mean_Hydaulic_Conductivity_m/s,Piezo_depth_below_streambed_(to_top)_m,Piezo_depth_below_streambed_(to_bottom)_m,sediment_Organic_Content_%,sediment_Organic_Content_%_R2,sediment_NAG_µmol/(g*hr),sediment_LAP_µmol/(g*hr),sediment_GLU_µmol/(g*hr),sediment_AP_µmol/(g*hr),sediment_NAG_(DUP)_µmol/(g*hr),sediment_LAP_(DUP)_µmol/(g*hr),sediment_GLU_(DUP)_µmol/(g*hr),sediment_AP_(DUP)_µmol/(g*hr),d_O_per_mil,Std_d_O_per_mil,d_H_per_mil,Std_d_H_per_mil,Isotope_re-collection_01-03_Aug_2016,Channel_width,Valley_width_m,Channel_depth_m,Tracer_test_conducted,Tracer_date,Tracer_Channel_Width_m,Tracer_actual_distance_m,Tracer_Background_Temp_downstream_deg_C,Tracer_Background_Specific_Conductance_downstream_uS/cm,Tracer_Slug_Mass_downstream_g,Tracer_Slug_Time_downstream_to_nearest_minute,Tracer_Background_Temp_upstream_deg_C,Tracer_Background_Specific_Conductance_upstream_uS/cm,Tracer_Slug_Mass_upstream_g,Tracer_Slug_Time_upstream_HH:MM,Tracer_Downstream_discahrge_m3/s,Tracer_Upstream_discharge_m3/s,Peak_travel_time_hr,Velocity_m/s,Chloride_mg/L,Sulfate_mg/L,Sodium_mg/L,Potassium_mg/L,Magnesium_mg/L,Calcium_mg/L,PO4_mg/L,Surface_NO2_NO3_mg/L_as_NO3,NH3_mg/L_as_NH3,sediment:Colonization Pot deployed?:,sediment:Collection date for colonization pot:,sediment:Leptophlebiidae:Paraleptophlebia_ad,sediment:Leptophlebiidae:Paraleptophlebia_juv,sediment:Perlidae:Claassenia_juv,sediment:Perlidae:Claassenia_ad,sediment:Chloropelidae:Sweltsa_ad,sediment:Chloropelidae:Sweltsa_juv,sediment:Heptageniidae:Heptagenia_juv,sediment:Heptageniidae:Heptagenia_ad,sediment:Sericostomatidae:Gumaga_ad,sediment:Heptageniidae:Cinigmula_ad,sediment:Heptageniidae:Cinigmula_juv,sediment:Nemouridae:Visoka_catharactae_juv,sediment:Nemouridae:Visoka_catharactae_ad,sediment:Nemouridae:Zapada_juv,sediment:Ephemerellidae:Seratella_juv,sediment:Limoniidae:Dicraniota,sediment:Lumbricidae:Lumbricidae,sediment:Naididae:Naididae<?,sediment:Unknown:Turbellaria,sediment:Peltoperlidae:Yaroperla_juv,sediment:Chironomidae:Tvetenia_IV,sediment:Capniidae:Paracapnia_ad,sediment:Capniidae:Paracapnia_juv,sediment: Perlodidae:Perlomyia_juv,sediment:Unknown:Perlomyia_ad,sediment:Hydropsychidae:Hydropsyche_juv,sediment:Rhyacophylidae:Rhyacophyla_juv,sediment:Rhyacophylidae:Rhyacophyla_ad,sediment:Rhyacophylidae:Rhyacophyla_pup,sediment:Chironomidae:Parametriocnemus_III,sediment:Chironomidae:Parametriocnemus_IV,sediment:Chironomidae:Parametriocnemus_pupa,sediment:Leuctridae:Leuctra_juv,sediment:Leuctridae:Leuctra_ad,sediment:Calamoceratidae:Heteroplectron_ad,sediment:Calamoceratidae:Heteroplectron_juv,sediment:Potomopsidae:Potomopsidae,sediment:Heptageniidae:Leucocrocuta_juv,sediment:Heptageniidae:Leucocrocuta_ad,sediment:Unknown:Plecoptera sp,sediment: Perlodidae:Yungus_juv,sediment:Baetidae:Paracleodeos? ,sediment:Limnephilidae:Ecclissomyia,sediment:Ephemerellidae:Drunella doddsii_ad,sediment:Gomphiidae:Arigomphus_ad,sediment:Gomphiidae:Arigomphus_juv,sediment:Leuctridae:Zaleuctra_juv,sediment:Astacidae:Pacifastacus leunisculus,sediment:Leuctridae:Megaleuctra_ad,sediment:Leuctridae:Megaleuctra_juv,sediment:Chironomidae:Hudsonimyia_III,sediment:Chironomidae:Hudsonimyia_IV,sediment:Chironomidae:Chironomidae,sediment:Chironomidae:Polypedilum_IV,sediment:Chironomidae:Tanytarsus_IV,sediment:Ephemerellidae:Ephemerellidae_male_subimago,sediment:Dixiidae:Dixa_L,sediment:Chironomidae_sp_IV:Chironomidae_sp_IV,sediment:Unknown:Aranea,sediment:Unknown:Coccinelidae_sp_imago,sediment:Goeridae:Pseudogoera_juv,sediment: Perlodidae:Osobenus_juv,sediment:Pteronarcyiidae:Pteronarcys_hatch,sediment:Pteronarcyiidae:Pteronarcys_juv,sediment:Baetidae:Baetidae_sp_juv,sediment:Lepidostomatidae:Lepidostoma_juv,sediment:Unknown:Hydracarina,sediment: Perlodidae:Isoperla_juv,sediment:Unknown:Polycentropidae_juv,sediment:Perlidae:Agnetia_juv,sediment:Perlidae:Agnetia_ad,sediment:Elmidae_imago_sp:Elmidae_imago_sp,sediment:Unknown:Mycetophylidae_imago,sediment:Chloropelidae:Chloroperlidae_sp_juv,sediment:Sciomyzidae_L:Sciomyzidae_L,sediment:Heptageniidae:Heptageniidae_juv,sediment:Polycentopodiidae:Polycentropus_juv,sediment:Chironomidae:Orthocladiinae_IV,sediment:Phryganidae:Phryganidae_pup,sediment:Chironomidae:Tanypodinae_sp_IV,sediment: Perlodidae:Calliperla_juv,sediment:Simuliidae:Simulium,sediment:Ceratopogonidae:Ceratopogonida_l,sediment:Limoniidae:Polymera_l,sediment:Limoniidae:Hexatoma_l,sediment:Polycentropodidae:Neuriclipsis_juv,sediment:Staphylinidae:Bledius_imago,sediment:Elmidae:Rhizelmis_L,sediment:Elmidae:Narpus_l,sediment:Unknown:Trichoptera_juv_sp,sediment:Unknown:Unknown,sediment:Unknown:Staphylinidae_imago,sediment:Heptageniidae:Cinygma_ad,sediment:Leptophlebiidae:Neochoroterpes_juv,sediment:Cyphoderidae:Cyphoderus,sediment:Perlidae:Perlidae_juv,sediment:Perlodidae:Perlodididae_juv,sediment:Elmidae_l:Elmidae_l,sediment:Leptophlebidae:Leptophlebia_ad,sediment:Baetidae:Baetis_ad,sediment:Baetidae:Baetis_juv,sediment:Elmidae:Lara_l,sediment:Lepidostomatidae:Theliopsyche,sediment:Chironomidae:Pseudodiamesa_IV,sediment:Unknown:Plecoptera_juv_sp,sediment:Heptageniidae:Epeorus_ad,sediment:Chironomidae:Brillia_IV,sediment:Heteroceridae:Heteroceridae_sp_L,sediment:Chironomidae:Diamesa_IV,sediment:Unknown:Hypogasturid_Collembola,sediment:Psephenidae:Psephenus_imago,sediment:Staphylinidae:Psammatobledius/Microbledius_imago,sediment:Carabidae:Carabidae,sediment:Philopotamidae:Dolophilodes_juv,sediment:Dytiscidae:Dytiscidae_larv_juv,sediment:Chironomidae:Eukiefferiella_III,sediment:Hydrophilidae:Hydrophilidae_IMAGO,sediment:Chironomidae:Synorthocladius_IV,sediment:Sialidae:Sialis_l,site:Surface macroinvertebrate sample collected?:,D10_um,D50_um,D90_um,perc_gravel,perc_sand,perc_mud,perc_vcoarse_gravel,perc_coarse_gravel,perc_med_gravel,perc_fine_gravel,perc_vfine_gravel,perc_vcoarse_sand,perc_coarse_sand,perc_med_sand,perc_fine_sand,perc_vfine_sand,perc_vcoarse_silt,perc_coarse_silt,perc_med_silt,perc_fine_silt,perc_vfine_silt,perc_clay
43,Stream,2016-07-29,16:00,567346.131940859,4898257.730497900,538,7.8,-0.079864539,-0.07120593,18.44272312,-0.12478134,-0.109690618,11.89373021,1,1.170680147,334.6174096,13.8,9.78,94.9,1000.000000000,1.606000000,0.000000000,1.344770543,0.657519733,0.000000000,1.000000000,206.137498657,2.787088386,1.553928739,0.222803832,3.578697886,3.251483463,2.952103575,2.802768796,2.167319458,1.390134284,1.212668727,1.078654271,1.449225257,955.392014639,0.115122374,0.056976839,0.076548556,1.490216833,6.11E-05,7.09E-05,7.09E-05,NaN,NaN,NaN,6.75E-05,0.66,0.81,6.785,NaN,0.00338,0.16190,0.02975,0.04306,NaN,NaN,NaN,NaN,-10.98279286,0.020325345,-75.69224143,0.022908911,0,1.5,5.9,0.061,1,31-Jul-16,1.1,26.7,12.2,53.6,50.6,18:18,12.1,53.5,100.1,18:26,0.006447292,0.006645683,0.096944444,0.091,1.11,1.05,2.5858,1.0078,1.9109,5.4177,0.06,0.00,0.06,1.0,42615.0,2.0,2000.0%,0.0%,0.0%,0.0%,400.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29595.46981,73601.26718,86451.20795,0.993925737,0.006074263,0,0.886600809,0.073247006,0.023074449,0,0.011003474,0,0,0,0,0.006074263,0,0,0,0,0,0
45,Stream,2016-07-29,10:00,565977.192397151,4897892.746616640,390,193.2,-0.087352362,-0.076092921,12.00340046,-0.080386604,-0.070915098,14.73297921,3,1.147697678,429.7755376,14.5,9.1,89.2,1000.000000000,2.041000000,0.000000000,1.221720891,0.579830748,0.000000000,1.000000000,184.516844637,2.752378616,1.539984868,0.086089419,3.546585151,3.183650730,2.840304832,2.657547773,1.969476401,1.087519858,0.891278142,0.721387104,1.080139422,1005.071261937,0.141888528,0.066431890,0.063376226,1.465830948,1.17E-04,1.59E-04,1.26E-04,NaN,NaN,NaN,1.33E-04,0.66,0.81,2.556,NaN,0.00423,0.13821,0.02972,0.05748,NaN,NaN,NaN,NaN,-10.8137299,0.051835464,-75.13243489,0.106480531,0,3.7,11,0.102,1,04-Aug-16,1.4,25,13.3,36.4,76,14:24,13.3,37.8,150.4,14:43,0.005991829,0.00708196,0.128888889,0.06,1.05,0.92,3.4176,0.876,1.5046,5.5619,0.05,0.00,0.02,1.0,42615.0,0.0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10126.90515,67248.6283,84904.49703,0.996257328,0.003742672,0,0.611974901,0.257613075,0.10159852,0,0.025070832,0,0,0,0,0.003742672,0,0,0,0,0,0
47,Stream,2016-07-27,9:47,563254.312647320,4898130.736106340,134,1550.1,-0.02915982,-0.024029369,45.82483798,-0.031518728,-0.027493905,68.10247296,4,1.197246634,256.4510978,14.2,9.72,94.7,1000.000000000,0.808700000,0.000000000,4.118150437,1.218473340,0.000000000,1.000000000,214.442603572,2.718383912,1.500009077,0.195039937,3.454520904,3.158188957,2.926836264,2.779813935,2.233987520,1.574644038,1.393283794,1.239268116,1.622693918,854.089131834,0.102733583,0.051639713,0.063398902,1.429857340,6.34E-04,4.92E-04,6.12E-04,NaN,NaN,NaN,5.76E-04,0.42,0.57,3.827,NaN,0.00138,0.02979,0.00742,0.01284,NaN,NaN,NaN,NaN,-10.75851346,0.020392296,-73.91055905,0.050877215,0,5.35,10.8,0.213,1,03-Aug-16,4.4,63.5,13.3,35.4,349.4,10:43,13.3,34.8,601,10:55,0.04962314,0.044815805,0.166249999,0.129,1.04,0.75,2.6213,0.5458,0.792,3.4231,0.04,0.03,0.05,1,42620,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,Stream,2016-07-27,12:01,563281.311454976,4898046.739815850,40,3399.1,-0.016483271,-0.01550516,210.7908365,-0.027490745,-0.023685985,165.254802,5,1.17152693,548.1831477,13.9,9.89,96,1000.000000000,1.426000000,0.000000000,1.451717569,0.848103437,0.000000000,1.000000000,137.162039123,2.040947971,1.036787746,0.113672672,2.387722178,2.105103730,1.984751704,1.893944010,1.454497020,0.923522681,0.789379033,0.680697987,1.509515199,743.884307717,0.106711878,0.045766425,0.059455098,1.487118039,2.50E-04,2.92E-04,2.92E-04,NaN,NaN,NaN,2.77E-04,0.53,0.69,2.521,NaN,0.00814,0.40652,0.06951,0.07679,NaN,NaN,NaN,NaN,-11.15656611,0.007365755,-76.3902126,0.097550107,0,7.8,9.94,0.188,1,03-Aug-16,7.5,150,13.6,39.8,601,13:03,14.1,39.2,900.7,13:26,0.247001447,0.386815451,0.19861111,0.227,1.05,0.80,2.2713,0.7507,1.2976,4.1687,0.04,0.01,0.06,1.0,42615.0,0.0,1900.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,63769.56646,74321.63621,86619.77674,0.998316469,0.001683531,0,0.931715924,0.058497808,0.006719343,0,0.001383394,0,0,0,0,0.001683531,0,0,0,0,0,0
50,Stream,2016-07-27,14:20,563054.321479503,4898132.736018020,41,4956.4,-0.011792019,-0.01085362,206.0407493,-0.020276645,-0.017390871,170.0788896,5,1.177412319,429.638789,15.9,9.82,99.3,1000.000000000,1.278000000,0.000000000,2.428000841,1.482987775,0.000000000,1.000000000,138.275381968,2.386740216,1.082710731,0.121164294,2.493482812,2.212842675,1.987394922,1.893315198,1.443081444,0.912284020,0.800782628,0.693190528,1.669520821,807.634639216,0.100191609,0.047228983,0.065425869,1.465537284,1.69E-03,1.04E-03,1.25E-03,NaN,NaN,NaN,1.30E-03,0.57,0.72,3.231,NaN,0.00000,0.13684,0.02084,0.03153,NaN,NaN,NaN,NaN,-11.08134286,0.023187919,-75.82355605,0.089193843,0,13,15.2,0.221,1,03-Aug-16,10.6,212,12.6,39,900.2,9:38,12.7,38.8,1192.8,10:00,0.297460686,0.075076118,0.265370371,0.169,0.99,0.68,1.7756,0.5984,0.934,3.2723,0.04,0.03,0.06,1,42620,9,18,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,Stream,2016-07-28,11:00,568092.098996817,4898223.731999370,78,280.7,-0.060469765,-0.052193195,30.0360331,-0.120222194,-0.1007112,24.42247108,3,1.166173214,341.3601101,8.2,10.99,93,1000.000000000,1.459000000,0.000000000,1.371142915,1.114796436,0.038250000,1.000000000,62.184835385,1.121381417,0.526250743,0.054122010,1.211955462,1.010499099,0.879625922,0.871468165,0.650005265,0.396466122,0.352625517,0.313252489,1.660083704,455.046694449,0.048128427,0.020470895,0.077418036,1.528108590,1.33E-04,1.45E-04,1.51E-04,NaN,NaN,NaN,1.43E-04,0.54,0.69,7.695,NaN,0.00446,0.13116,0.04423,0.06532,NaN,NaN,NaN,NaN,-11.12442152,0.017903715,-76.63567065,0.101765762,0,3.3,15.2,0.098,1,31-Jul-16,2,33,7.9,53.7,100.8,15:47,7.9,53.8,300,15:55,0.03361809,0.081161312,0.060462962,0.27,1.04,0.90,2.0556,1.0048,1.6262,4.9741,0.07,0.02,0.03,1.0,42615.0,0.0,0.0%,0.0%,0.0%,0.0%,900.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,400.0%,0.0%,0.0%,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577.96275,69701.25053,85514.96485,0.988158011,0.011841989,0,0.697744385,0.1906633,0.068260915,0,0.03148941,0,0,0,0,0.011841989,0,0,0,0,0,0
54,Stream,2016-07-29,11:35,561802.376768968,4897363.769977760,363,207.7,-0.072160546,-0.063155211,10.45758099,-0.206420831,-0.183452868,17.46528564,3,1.173722731,360.292001,15,9.32,92.4,1000.000000000,2.084000000,0.000000000,1.576808854,1.203734057,0.000000000,1.000000000,303.939791840,3.310000848,2.075846086,0.362954520,4.780673537,4.442025024,4.099937314,3.909001433,3.190251121,2.228625741,1.988039405,1.793739124,1.482650883,1215.255536779,0.136229147,0.061689000,0.085602231,1.454179975,1.24E-04,1.44E-04,1.87E-04,NaN,NaN,NaN,1.50E-04,0.66,0.81,5.287,NaN,0.01503,0.07826,0.01311,0.02667,NaN,NaN,NaN,NaN,-10.84330638,0.019692349,-73.95603236,0.193624205,0,3.25,30.6,0.191,1,01-Aug-16,1.7,32.31,14,43.1,75.2,18:23,14.1,43.6,300.4,18:34,0.008041175,0.008111776,0.151666667,0.074,1.32,0.91,2.7861,0.7573,1.3961,4.4788,0.03,0.01,0.04,1,42620,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,Stream,2016-07-28,11:45,562501.345900489,4897814.750061190,42,5152.9,-0.005990957,-0.004970782,55.48956642,-0.020097899,-0.016208155,102.1295252,5,1.267660529,346.620322,15,9.7,96,1000.000000000,2.275000000,0.000000000,1.440271172,1.524087121,0.050060000,0.000000000,311.002681147,3.065716267,1.829850336,0.812297938,4.214145324,3.941401922,3.714136675,3.618905892,3.181245586,2.639707091,2.528745724,2.395185934,NaN,770.799377716,0.105909352,0.047747638,0.056636883,1.518631613,3.17E-04,5.52E-04,6.78E-04,4.96E-04,8.48E-04,5.30E-04,5.46E-04,0.66,0.81,3.771,NaN,0.02250,0.76288,0.04004,0.20694,NaN,NaN,NaN,NaN,-11.02161208,0.054339263,-75.6865825,0.150980687,0,11.7,150,0.559,1,02-Aug-16,11,215,16.4,39.4,600.2,16:32,15.6,39.3,1199.4,16:47,0.259421391,0.242811257,0.257129629,0.258,1.03,0.77,2.3466,0.7072,1.1864,4.1615,0.04,0.01,0.02,1,42620,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,Stream,2016-07-27,15:30,562839.330974100,4897811.750193670,321,99.5,-0.078069378,-0.070271379,9.158894105,-0.132619694,-0.116311539,12.8350441,3,1.156806873,740.5470238,16.8,9.21,94.6,1000.000000000,3.065000000,0.000000000,1.523378215,0.977301351,0.020430000,1.000000000,281.718240888,4.474172790,2.352895226,0.148475146,5.418717705,4.927927250,4.406064620,4.076446165,3.000033605,1.632303807,1.363821305,1.100488586,1.065002734,1666.410579415,0.236844654,0.107991178,0.070643298,1.511609423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65,0.80,5.151,NaN,0.00405,0.50317,0.01213,0.06487,NaN,NaN,NaN,NaN,-10.42862488,0.382762593,-72.98179733,1.159384685,1,0.52,10,0.032,1,01-Aug-16,0.8,16.52,16.4,56.3,25.6,17:35,16.3,56.2,50.6,17.44,0.002059645,0.002661778,0.093888891,0.054,1.04,0.89,3.0453,0.6741,1.9717,5.9642,0.05,0.00,0.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,Stream,2016-07-27,16:30,563668.294364702,4898599.715394870,131,1488.8,-0.033512753,-0.030026599,39.53345852,-0.033591322,-0.029651347,31.83417604,4,1.244666838,83.20617667,16.8,9.24,95,500.000000000,1.271000000,0.000000000,1.890625550,0.935850338,0.000000000,1.000000000,127.682976971,2.068880347,1.051990401,0.073928723,2.422733894,2.145339112,1.912218878,1.811518779,1.349090253,0.785695355,0.663535997,0.550510072,1.398167701,766.820900638,0.106629272,0.049840964,0.052201603,1.502780221,5.04E-04,1.21E-03,6.09E-04,4.68E-04,NaN,NaN,6.45E-04,0.51,0.66,4.101,NaN,0.00311,0.01376,0.00358,0.00592,NaN,NaN,NaN,NaN,-10.83672761,0.022425489,-74.00670621,0.019900855,0,8.9,9.4,0.162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.31,0.73,2.6899,0.5827,0.8001,3.4397,0.04,0.02,0.05,1,42620,0,4,0,0,0,1,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
